,graph,order,freq,pred_average_power,pred_total_time
0,MobileV1,LLLLLLLNNNLNNN,"((0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3238.1210920832787,370.58724609999996
1,MobileV1,LLLLLLLNNNLNNN,"((0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3238.1210920832787,370.58724609999996
2,MobileV1,BBLLLLLNNNLNNN,"((7,), (7,), (5,), (5,), (5,), (5,), (5,), (7,), (2,), (7,), (5,), (7,), (7,), (7,))",4602.577807476635,102.46352752329851
3,MobileV1,BBLLLLLNNNLNNN,"((7,), (7,), (5,), (5,), (5,), (5,), (5,), (7,), (2,), (7,), (5,), (7,), (7,), (7,))",4602.577807476635,102.46352752329851
4,MobileV1,LLLLLLLNNNLNNN,"((3,), (2,), (2,), (2,), (2,), (3,), (2,), (3,), (0,), (2,), (1,), (2,), (0,), (0,))",3493.9000411743127,176.90427886182255
5,MobileV1,LLLLLLLNNNLNNN,"((3,), (2,), (2,), (2,), (2,), (3,), (2,), (5,), (0,), (2,), (2,), (5,), (2,), (0,))",3513.882382303033,172.59045373753597
6,MobileV1,BLLLLLLNNNLNNN,"((4,), (4,), (3,), (4,), (4,), (3,), (5,), (5,), (0,), (2,), (2,), (5,), (3,), (4,))",3842.249795928675,130.97196718462112
7,MobileV1,BLLLLLLNNNLNNN,"((4,), (4,), (3,), (3,), (2,), (3,), (2,), (5,), (0,), (2,), (4,), (5,), (4,), (0,))",3788.684674575998,135.83161395236547
8,MobileV1,BLLLLLLNNNLNNN,"((4,), (4,), (2,), (3,), (2,), (3,), (3,), (5,), (0,), (1,), (4,), (5,), (4,), (1,))",3767.860103994485,138.29057100604066
9,MobileV1,LLLLLLLNNNLNNN,"((1,), (2,), (2,), (1,), (1,), (1,), (2,), (3,), (0,), (0,), (1,), (0,), (0,), (0,))",3331.089138456634,241.4726791879163
10,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (5,), (4,), (4,), (4,), (5,), (5,), (7,), (0,), (4,), (4,), (7,), (4,), (7,))",4234.759634134704,109.29010008650184
11,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (4,), (4,), (4,), (5,), (4,), (5,), (5,), (0,), (4,), (4,), (7,), (3,), (7,))",4155.028912773786,111.8556703273104
12,MobileV1,LLLLLLLNNNLNNN,"((0,), (0,), (1,), (0,), (1,), (1,), (0,), (0,), (0,), (0,), (0,), (2,), (0,), (0,))",3244.365575051874,348.89456320620064
13,MobileV1,LLLLLLLNNNLNNN,"((0,), (0,), (1,), (1,), (1,), (1,), (2,), (1,), (0,), (0,), (0,), (0,), (0,), (0,))",3250.7081225586567,334.7335121615441
14,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (5,), (5,), (5,), (5,), (5,), (5,), (7,), (2,), (7,), (5,), (7,), (7,), (7,))",4445.703354420006,104.5568134508039
15,MobileV1,BBLLLLLNNNLNNN,"((7,), (7,), (4,), (5,), (5,), (5,), (5,), (6,), (0,), (7,), (5,), (5,), (7,), (7,))",4540.837191539273,103.52786532717326
16,MobileV1,LLLLLLLNNNLNNN,"((2,), (2,), (2,), (2,), (1,), (1,), (1,), (2,), (0,), (0,), (1,), (3,), (0,), (0,))",3395.235527151968,206.4636566673004
17,MobileV1,LLLLLLLNNNLNNN,"((0,), (0,), (1,), (0,), (1,), (1,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3242.1266621439345,352.66940480620065
18,MobileV1,GLLLLLLNNNLNNN,"((3, 7), (4,), (4,), (4,), (4,), (3,), (3,), (5,), (0,), (3,), (4,), (5,), (4,), (4,))",4017.260332282284,117.69701671406989
19,MobileV1,BLLLLLLNNNLNNN,"((4,), (4,), (3,), (3,), (4,), (3,), (3,), (4,), (0,), (2,), (4,), (5,), (4,), (1,))",3815.6509172776077,132.57471120237665
20,MobileV1,BBLLLLLNNNLNNN,"((7,), (6,), (4,), (5,), (5,), (5,), (5,), (6,), (0,), (7,), (5,), (5,), (4,), (7,))",4482.449150808073,104.52179303106828
21,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (5,), (4,), (5,), (5,), (5,), (5,), (6,), (0,), (7,), (5,), (5,), (4,), (7,))",4378.088943747313,105.64707190717635
22,MobileV1,GLLLLLLNNNLNNN,"((3, 7), (4,), (3,), (4,), (4,), (3,), (5,), (5,), (0,), (4,), (4,), (5,), (4,), (4,))",4025.782537874531,117.21455682107818
23,MobileV1,LLLLLLLNNNLNNN,"((0,), (0,), (2,), (1,), (2,), (1,), (1,), (2,), (0,), (2,), (1,), (2,), (2,), (0,))",3265.483788431197,316.37527490769475
24,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (4,), (4,), (4,), (4,), (5,), (5,), (6,), (0,), (4,), (4,), (6,), (4,), (7,))",4173.809639597105,111.18541956647374
25,MobileV1,LLLLLLLNNNLNNN,"((1,), (2,), (2,), (1,), (1,), (1,), (2,), (3,), (0,), (0,), (1,), (3,), (0,), (0,))",3336.832517530285,236.94363748791628
26,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (5,), (4,), (5,), (5,), (5,), (5,), (7,), (2,), (7,), (5,), (7,), (4,), (7,))",4404.740109296184,105.02475670717637
27,MobileV1,LLLLLLLNNNLNNN,"((0,), (2,), (2,), (1,), (1,), (1,), (2,), (2,), (0,), (0,), (1,), (3,), (2,), (0,))",3286.6817488237366,285.914393458554
28,MobileV1,LLLLLLLNNNLNNN,"((0,), (0,), (0,), (0,), (1,), (0,), (0,), (1,), (0,), (0,), (0,), (0,), (0,), (0,))",3239.671978284533,363.28750403035207
29,MobileV1,GLLLLLLNNNLNNN,"((3, 7), (4,), (3,), (4,), (4,), (4,), (5,), (5,), (0,), (4,), (4,), (7,), (4,), (4,))",4065.770832409532,115.66219257737212
30,MobileV1,LLLLLLLNNNLNNN,"((1,), (2,), (1,), (1,), (1,), (1,), (0,), (2,), (0,), (0,), (0,), (0,), (2,), (0,))",3314.8838374046136,256.5669499688086
31,MobileV1,GLLLLLLNNNLNNN,"((2, 7), (4,), (4,), (3,), (4,), (3,), (4,), (5,), (0,), (4,), (4,), (5,), (6,), (4,))",3997.055519240364,118.94272239487307
32,MobileV1,LLLLLLLNNNLNNN,"((1,), (2,), (2,), (2,), (2,), (2,), (2,), (2,), (0,), (2,), (1,), (3,), (2,), (0,))",3369.057592202376,220.92769512502798
33,MobileV1,LLLLLLLNNNLNNN,"((5,), (4,), (3,), (3,), (4,), (3,), (2,), (4,), (0,), (3,), (3,), (3,), (2,), (0,))",3714.3663761367548,143.35463341945862
34,MobileV1,GLLLLLLNNNLNNN,"((3, 7), (5,), (4,), (4,), (5,), (5,), (5,), (6,), (0,), (4,), (4,), (5,), (4,), (7,))",4215.715721994258,109.91560181901326
35,MobileV1,LLLLLLLNNNLNNN,"((0,), (2,), (2,), (1,), (1,), (1,), (1,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3271.576507294225,303.0591905120614
36,MobileV1,LLLLLLLNNNLNNN,"((4,), (4,), (4,), (3,), (4,), (3,), (5,), (5,), (0,), (2,), (4,), (5,), (4,), (4,))",3695.9588012151225,144.43013303417547
37,MobileV1,GLLLLLLNNNLNNN,"((2, 7), (4,), (4,), (3,), (4,), (3,), (4,), (5,), (0,), (4,), (4,), (3,), (2,), (4,))",3981.585458255579,120.19749801120287
38,MobileV1,LLLLLLLNNNLNNN,"((1,), (2,), (2,), (1,), (1,), (1,), (0,), (2,), (1,), (0,), (1,), (0,), (2,), (0,))",3326.803652633609,246.79808813914144
39,MobileV1,LLLLLLLNNNLNNN,"((1,), (2,), (1,), (1,), (1,), (1,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3309.342987263114,261.38818256880865
40,MobileV1,LLLLLLLNNNLNNN,"((2,), (2,), (2,), (2,), (2,), (3,), (2,), (5,), (0,), (2,), (1,), (3,), (2,), (0,))",3441.4930468935513,190.25967819624952
41,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (4,), (4,), (4,), (4,), (5,), (5,), (7,), (0,), (4,), (4,), (7,), (4,), (7,))",4185.482352747707,110.80318076647374
42,MobileV1,LLLLLLLNNNLNNN,"((0,), (2,), (1,), (2,), (2,), (1,), (1,), (3,), (0,), (2,), (0,), (0,), (0,), (0,))",3285.3856487416147,290.601380658483
43,MobileV1,LLLLLLLNNNLNNN,"((2,), (2,), (1,), (2,), (1,), (1,), (0,), (0,), (0,), (0,), (1,), (3,), (0,), (0,))",3377.121735716938,218.1793157613692
44,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (5,), (4,), (4,), (4,), (5,), (5,), (6,), (2,), (4,), (5,), (7,), (5,), (7,))",4262.519953920976,108.56893031183657
