9.00,MobileV1_67.34.csv,67.34,1.81
5.00,MobileV1_67.55.csv,67.55,1.65
4.00,MobileV1_67.65.csv,67.65,1.65
3.00,MobileV1_67.75.csv,67.75,1.65
0.00,MobileV1_67.85.csv,67.85,1.65
2.00,MobileV1_67.95.csv,67.95,1.65
7.00,MobileV1_68.05.csv,68.05,1.65
1.00,MobileV1_68.15.csv,68.15,1.65
6.00,MobileV1_68.25.csv,68.25,1.56
8.00,MobileV1_68.36.csv,68.36,1.44
,Filename,accuracy,HV
