,graph,order,freq,pred_average_power,pred_total_time,,,power,time
55,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLBNNNLNNLLLBNNNN,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (1,), (0,), (7,), (7,), (7,), (1,), (7,), (7,), (3,), (0,), (0,), (0,), (7,), (7,), (7,), (7,))",3800.85321770954,4327.53818572529,,,3.80085321770954,4.32753818572529
99,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLNNNBBNNLLLBNNNL,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (4,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (5,), (7,), (7,), (7,), (0,), (0,), (7,), (7,), (4,), (0,), (0,), (0,), (7,), (7,), (7,), (0,))",3809.16960404885,4275.31481145808,,,3.80916960404885,4.27531481145808
63,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLNNNBBNNLLLBNNNL,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (4,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (5,), (7,), (7,), (7,), (0,), (0,), (7,), (7,), (5,), (0,), (0,), (0,), (7,), (7,), (7,), (0,))",3812.31936583964,4258.36599285477,,,3.81231936583964,4.25836599285477
43,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLBNNNLNNLLLBNNNL,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (2,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (2,), (0,), (7,), (7,), (7,), (1,), (7,), (7,), (4,), (0,), (0,), (0,), (7,), (7,), (7,), (0,))",3823.02741104237,4145.98895942663,,,3.82302741104237,4.14598895942663
59,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLBNNNBNNLLLLNNNL,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (4,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (2,), (0,), (7,), (7,), (7,), (0,), (7,), (7,), (4,), (0,), (0,), (4,), (7,), (7,), (7,), (0,))",3831.29881073764,4120.86588789506,,,3.83129881073764,4.12086588789506
8,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLLNNNBNNLLLLNNNL,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (3,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (2,), (0,), (7,), (7,), (7,), (0,), (7,), (7,), (4,), (0,), (0,), (4,), (7,), (7,), (7,), (0,))",3842.77049318186,4044.1742427654,,,3.84277049318186,4.0441742427654
54,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLBNNNLNNLLLBNNNN,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (2,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (1,), (0,), (7,), (7,), (7,), (1,), (7,), (7,), (3,), (0,), (0,), (0,), (7,), (7,), (7,), (7,))",3855.15626270835,3916.85343824535,,,3.85515626270835,3.91685343824535
68,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLBNNNLNNLLLBNNNN,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (2,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (5,), (0,), (7,), (7,), (7,), (1,), (7,), (7,), (3,), (0,), (0,), (0,), (7,), (7,), (7,), (7,))",3857.87735100368,3911.14059929148,,,3.85787735100368,3.91114059929148
26,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLBNNNLNNLBLLNNNN,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (1,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (5,), (0,), (7,), (7,), (7,), (1,), (7,), (7,), (5,), (0,), (2,), (4,), (7,), (7,), (7,), (7,))",3877.70450173811,3841.58141423788,,,3.87770450173811,3.84158141423788
41,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLNNNNBNNLLLBNNNN,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (2,), (7,), (7,), (7,), (7,), (0,), (7,), (7,), (5,), (0,), (2,), (0,), (7,), (7,), (7,), (7,))",3882.09795964315,3771.33079336849,,,3.88209795964315,3.77133079336849
60,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLNNNNLNNLLLLNNNN,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (1,), (7,), (7,), (7,), (7,), (1,), (7,), (7,), (5,), (0,), (1,), (4,), (7,), (7,), (7,), (7,))",3896.0180900886,3695.36972747535,,,3.8960180900886,3.69536972747535
18,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLBLNNNLNLNLLNNNNLNNLLLLNNNN,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (0,), (7,), (7,), (7,), (7,), (1,), (7,), (7,), (5,), (0,), (2,), (4,), (7,), (7,), (7,), (7,))",3902.65782797032,3673.86874321933,,,3.90265782797032,3.67386874321933
7,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLBLNLNLNLLBNNBBNNLBLBNNNL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (1,), (0,), (2,), (0,), (2,), (7,), (3,), (7,), (2,), (7,), (4,), (1,), (0,), (7,), (7,), (0,), (0,), (7,), (7,), (3,), (0,), (0,), (0,), (7,), (7,), (7,), (0,))",3925.48883884137,3567.8260844191,,,3.92548883884137,3.5678260844191
87,YOLOv3,LLNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLBLLLNNNLNLNBLNNNNLNNLLLLNNNN,"((1,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (3,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (1,), (0,), (7,), (7,), (7,), (7,), (1,), (7,), (7,), (5,), (0,), (2,), (2,), (7,), (7,), (7,), (7,))",3938.92199201333,3530.36072264405,,,3.93892199201333,3.53036072264405
39,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLBNNLNLNLLBNNLBNNLBLLNNNL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (1,), (0,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (2,), (0,), (7,), (7,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (4,), (7,), (7,), (7,), (0,))",3942.70956303197,3497.02653836729,,,3.94270956303197,3.49702653836729
70,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLBNNLNLNLLBNNBBNNLBLBNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (2,), (0,), (7,), (7,), (2,), (7,), (2,), (7,), (4,), (1,), (0,), (7,), (7,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (7,), (7,), (7,), (7,))",3956.49398606404,3373.3244556128,,,3.95649398606404,3.3733244556128
47,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLBNNLNLNLLBNNBBNNLBLBNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (1,), (0,), (2,), (0,), (7,), (7,), (2,), (7,), (2,), (7,), (4,), (1,), (0,), (7,), (7,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (7,), (7,), (7,), (7,))",3968.99564787793,3321.36184802329,,,3.96899564787793,3.32136184802329
94,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLBNNLNLNLLBNNBLNNLBLBNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (1,), (0,), (2,), (0,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (1,), (0,), (7,), (7,), (0,), (1,), (7,), (7,), (2,), (0,), (0,), (0,), (7,), (7,), (7,), (7,))",3982.10263957284,3275.10056697008,,,3.98210263957284,3.27510056697008
86,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLBNNBBNNLLLLNNNL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (2,), (7,), (2,), (7,), (4,), (1,), (0,), (7,), (7,), (0,), (0,), (7,), (7,), (3,), (0,), (0,), (4,), (7,), (7,), (7,), (0,))",3990.56248761116,3199.63908712021,,,3.99056248761116,3.19963908712021
62,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLBNNBBNNLLLLNNNL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (1,), (0,), (7,), (7,), (0,), (0,), (7,), (7,), (5,), (0,), (0,), (4,), (7,), (7,), (7,), (0,))",3997.83439755735,3184.93607860014,,,3.99783439755735,3.18493607860014
20,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLNNNBBNNLLLLNNNL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (0,), (7,), (4,), (1,), (7,), (7,), (7,), (0,), (0,), (7,), (7,), (5,), (0,), (0,), (3,), (7,), (7,), (7,), (0,))",4016.71243960505,3091.19753392735,,,4.01671243960505,3.09119753392735
34,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLNNNLLNNLLLBNNNL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (0,), (7,), (7,), (7,), (3,), (7,), (0,), (7,), (3,), (1,), (7,), (7,), (7,), (0,), (1,), (7,), (7,), (5,), (0,), (0,), (0,), (7,), (7,), (7,), (0,))",4029.08310039313,3067.48094237153,,,4.02908310039313,3.06748094237153
56,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLBNNLNLNLLBNNNLNNLLLBNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (1,), (0,), (2,), (0,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (1,), (0,), (7,), (7,), (7,), (1,), (7,), (7,), (2,), (0,), (0,), (0,), (7,), (7,), (7,), (7,))",4047.52009068109,2997.20723135481,,,4.04752009068109,2.99720723135481
80,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLBNNNLNNLLLLNNNL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (0,), (7,), (3,), (1,), (0,), (7,), (7,), (7,), (1,), (7,), (7,), (3,), (0,), (0,), (4,), (7,), (7,), (7,), (0,))",4049.82217250217,2965.67603030175,,,4.04982217250217,2.96567603030175
91,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLBNNNLNNLLLLNNNL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (0,), (7,), (3,), (1,), (0,), (7,), (7,), (7,), (1,), (7,), (7,), (3,), (0,), (0,), (4,), (7,), (7,), (7,), (0,))",4065.73729927922,2913.71342271224,,,4.06573729927922,2.91371342271224
28,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLLNNBLNNLBLBNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (1,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (3,), (1,), (0,), (7,), (7,), (0,), (1,), (7,), (7,), (2,), (0,), (0,), (0,), (7,), (7,), (7,), (7,))",4068.91349405781,2911.95888802885,,,4.06891349405781,2.91195888802885
71,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLBNNNBNNLBLLNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (1,), (0,), (1,), (0,), (2,), (7,), (7,), (7,), (2,), (7,), (2,), (7,), (4,), (1,), (0,), (7,), (7,), (7,), (0,), (7,), (7,), (2,), (0,), (0,), (4,), (7,), (7,), (7,), (7,))",4095.70327097139,2805.06541761765,,,4.09570327097139,2.80506541761765
88,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLBNNNBNNLBLLNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (1,), (0,), (1,), (0,), (2,), (7,), (7,), (7,), (2,), (7,), (2,), (7,), (4,), (1,), (0,), (7,), (7,), (7,), (0,), (7,), (7,), (2,), (0,), (0,), (4,), (7,), (7,), (7,), (7,))",4095.70327097139,2805.06541761765,,,4.09570327097139,2.80506541761765
79,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLNNNNBNNLBLLNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (0,), (7,), (4,), (1,), (7,), (7,), (7,), (7,), (0,), (7,), (7,), (5,), (0,), (0,), (4,), (7,), (7,), (7,), (7,))",4125.72858174315,2712.84668883862,,,4.12572858174315,2.71284668883862
49,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLNNNNBNNLBLLNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (1,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (2,), (7,), (4,), (1,), (7,), (7,), (7,), (7,), (0,), (7,), (7,), (5,), (0,), (0,), (4,), (7,), (7,), (7,), (7,))",4139.77856112144,2674.01998592982,,,4.13977856112144,2.67401998592982
53,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLNNNNLNNLLLLNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (0,), (7,), (2,), (1,), (7,), (7,), (7,), (7,), (1,), (7,), (7,), (2,), (0,), (0,), (2,), (7,), (7,), (7,), (7,))",4150.94680496549,2616.48586459734,,,4.15094680496549,2.61648586459734
74,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLNNNNLNNLLLLNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (1,), (0,), (1,), (0,), (2,), (7,), (7,), (7,), (3,), (7,), (0,), (7,), (2,), (5,), (7,), (7,), (7,), (7,), (1,), (7,), (7,), (2,), (0,), (0,), (2,), (7,), (7,), (7,), (7,))",4164.48101996757,2588.16200318533,,,4.16448101996757,2.58816200318533
35,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLBLBLNNNLNLNLLNNNNBNNLBLLNNNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (1,), (0,), (0,), (1,), (0,), (1,), (7,), (7,), (7,), (3,), (7,), (0,), (7,), (4,), (2,), (7,), (7,), (7,), (7,), (0,), (7,), (7,), (5,), (0,), (2,), (4,), (7,), (7,), (7,), (7,))",4179.79822038603,2577.25600422908,,,4.17979822038603,2.57725600422908
