graph,order,host,freq,input_time,task_time,output_time,total_time,input_power,task_power,input_e,task_e,output_e,total_e,power_efficiency,pipelinetime,,Power,,pred_total_time,pred_average_power
MobileV1,LLLLLLLLLLLLLL,BB,"((0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",118.94,310.794,0.634579,429.734,3079.07522196904,3521.87956744303,366.225206900998,1094.57903828389,1.95391647528189,1462.75816166017,0.683640007084317,429.734,,3.40386881573292,,429.734,3403.86881573292
MobileV1,LLLLLLLLLLLLLL,BB,"((1,), (1,), (1,), (1,), (1,), (1,), (1,), (1,), (1,), (1,), (1,), (1,), (1,), (1,))",80.7378,208.1752,0.450713,288.913,3011.41634786689,3668.00466727724,243.135130810807,763.587605211374,1.35728449639613,1008.08002051858,0.991984742923066,288.913,,3.48921654795243,,288.913,3489.21654795243
MobileV1,LLLLLLLLLLLLLL,BB,"((2,), (2,), (2,), (2,), (2,), (2,), (2,), (2,), (2,), (2,), (2,), (2,), (2,), (2,))",59.4445,156.2005,0.364671,215.645,3069.82109354061,3923.5531852257,182.483979994975,612.860969308847,1.11947472800255,796.464424031824,1.25554886047245,215.645,,3.69340547674105,,215.645,3693.40547674105
MobileV1,LLLLLLLLLLLLLL,BB,"((3,), (3,), (3,), (3,), (3,), (3,), (3,), (3,), (3,), (3,), (3,), (3,), (3,), (3,))",48.161,131.93,0.2996,180.091,3161.658891085,4245.49982757046,152.268653853545,560.10879225137,0.947233003769067,713.324679108684,1.40188616668853,180.091,,3.96091242265679,,180.091,3960.91242265679
MobileV1,LLLLLLLLLLLLLL,BB,"((4,), (4,), (4,), (4,), (4,), (4,), (4,), (4,), (4,), (4,), (4,), (4,), (4,), (4,))",40.4805,116.3435,0.260021,156.824,3224.00664244478,4574.76107406257,130.509400889486,532.243715020199,0.838309431175133,663.59142534086,1.50695135864111,156.824,,4.23144050235206,,156.824,4231.44050235206
MobileV1,LLLLLLLLLLLLLL,BB,"((5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,))",34.3513,102.7847,0.243833,137.136,3382.75860805861,5165.16411892238,116.202155773004,530.899844414201,0.824828179678754,647.926828366884,1.54338415422699,137.136,,4.72470269197646,,137.136,4724.70269197646
