pred_total_time,pred_average_power
12855.06494453001,3570.7134714926533
8319.411081487537,3553.6925385771806
8857.930135847586,3791.340260959645
7489.8053216166845,3657.9105134817632
7667.408596539032,4067.50746230888
7182.239495218204,3816.4113706967764
15392.522044530004,3507.4828820694565
9418.399634451695,3564.3041811827575
10098.316090393326,3827.2830216288585
8166.244618721202,3691.5185551251257
8456.089556452282,4135.242046364987
7677.297572405138,3866.5199933584195
7674.359975167256,4598.19408007846
7418.132280508174,4144.628512164703
17837.368399719977,3726.9577342589405
10123.07981318883,3767.02891005417
11444.691850012434,4035.077493126808
8353.04853319736,3918.478646770808
8412.51341147538,4794.280341585027
