pred_total_time,pred_average_power
751.2929832400002,3465.537897976503
994.90622978,3362.155165646407
554.85424638,3758.304245032724
994.90720944,3362.5747581899736
480.90940472,4198.800569197574
994.90679342,3363.198708402001
439.94197543999985,4873.778524124599
2006.5445491599996,3440.839893158808
8565.108787295947,3794.9562383749003
1928.7574089163604,3456.876898748602
5526.375786027029,4407.259265513949
1905.2110746376266,3477.7263494416325
4416.240094866227,5464.496139538902
2133.310579159999,3411.480763023871
11415.785354578044,3760.644709706888
2009.101293328919,3451.1349254086313
7170.83822970075,4356.318549458587
1960.8204162915413,3478.585886062399
5558.354465148193,5314.837453367683
1938.1675301701243,3517.906151069513
4733.71652914408,6938.974542062766
2157.067901458081,3525.7726785810064
13237.508184384127,4122.903684396434
2006.4546536289092,3543.7241627532735
7237.0350915620165,5104.911078473449
1954.3305987347392,3615.8508907089126
