pred_total_time,pred_average_power
751.7617438400001,3463.2179945306602
993.9576236600001,3365.6833386806334
556.02648338,3748.21321070026
993.5871377200001,3369.6748360239
482.52839352,4175.897283164259
993.3632652800001,3376.286264753876
441.5437732199999,4827.7422567440635
4416.739348119999,3572.1453720290533
8745.148520870782,3742.0107845655957
3776.521962257398,3660.10168638746
6026.331133877048,4215.444496981025
3586.7081897093717,3758.125666614532
5030.299594178214,5002.817262601911
5054.17784712,3540.835389517246
11201.04609237043,3712.3666840655706
4120.152980752058,3697.907542232873
7459.825461621702,4200.303431628832
3823.4575126805307,3813.7755176611895
5993.925273617894,4947.070670330435
3715.8876140181524,3989.328309828943
5235.664350963284,6189.483033234697
6981.642771254573,3717.908943425009
11853.406334679488,4052.4805334335288
5153.212021742188,3908.930344685955
7017.9765081957885,4815.450102162918
4271.536248241516,4305.027949626994
