,graph,order,freq,pred_average_power,pred_total_time
0,MobileV1,LLLLNNNNNNLNNL,"((0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3229.009341187577,373.57370299999997
1,MobileV1,GLLLLLLNNNBNNN,"((4, 7), (5,), (5,), (5,), (5,), (5,), (5,), (7,), (2,), (7,), (7,), (7,), (7,), (7,))",4555.687307529498,102.29170334060015
2,MobileV1,GLLLLLLNNNBNNN,"((4, 7), (5,), (5,), (5,), (5,), (5,), (5,), (7,), (2,), (7,), (7,), (7,), (7,), (7,))",4555.687307529498,102.29170334060015
3,MobileV1,LLLLNNNNNNLNNL,"((0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3229.009341187577,373.57370299999997
4,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (4,), (4,), (4,), (5,), (5,), (5,), (5,), (0,), (4,), (4,), (7,), (3,), (7,))",4195.064843371622,110.5396033938906
5,MobileV1,GLLLLLLNNNLNNN,"((2, 7), (4,), (4,), (3,), (3,), (3,), (2,), (4,), (0,), (4,), (3,), (5,), (1,), (0,))",3934.3728673567225,123.6675705807061
6,MobileV1,LLLLLLLNNNLNNN,"((5,), (4,), (3,), (4,), (4,), (3,), (4,), (5,), (2,), (2,), (4,), (5,), (3,), (0,))",3759.160135367204,138.76659377904025
7,MobileV1,LLLLNNNNNNLNNL,"((2,), (3,), (2,), (2,), (2,), (0,), (0,), (0,), (0,), (0,), (1,), (3,), (0,), (0,))",3384.3038250157247,210.3872302050984
8,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (4,), (4,), (4,), (5,), (3,), (5,), (5,), (3,), (4,), (4,), (7,), (4,), (7,))",4129.471350064036,112.86759876515363
9,MobileV1,LLLLNNNNNNLNNL,"((3,), (3,), (2,), (2,), (3,), (0,), (0,), (4,), (0,), (2,), (1,), (5,), (0,), (1,))",3476.3964011188086,180.51658054217
10,MobileV1,LLLLNNNNNNLNNL,"((0,), (2,), (2,), (1,), (2,), (0,), (0,), (0,), (0,), (0,), (0,), (3,), (0,), (1,))",3272.009718162751,294.3988426439666
11,MobileV1,LLLLNNNNNNLNNL,"((0,), (2,), (2,), (1,), (0,), (0,), (2,), (2,), (0,), (0,), (0,), (0,), (0,), (1,))",3260.6306527571833,314.65930474396663
12,MobileV1,GLLLLLLNNNLNNN,"((4, 7), (4,), (4,), (4,), (4,), (3,), (5,), (6,), (0,), (4,), (4,), (5,), (4,), (7,))",4098.965444680698,113.73153658145468
13,MobileV1,GLLLLLLNNNLNNN,"((3, 7), (4,), (4,), (4,), (4,), (3,), (5,), (5,), (1,), (4,), (4,), (5,), (4,), (7,))",4073.440905647779,114.78593214898602
14,MobileV1,GLLLLLLNNNLNNN,"((2, 7), (4,), (4,), (4,), (4,), (3,), (5,), (6,), (0,), (3,), (4,), (5,), (4,), (4,))",4025.102606861202,117.30281775765309
15,MobileV1,LLLLLLLNNNLNNN,"((4,), (4,), (4,), (4,), (4,), (3,), (4,), (7,), (0,), (4,), (4,), (5,), (3,), (4,))",3731.5399902414047,141.44785097206758
16,MobileV1,BLLLLLLNNNLNNN,"((4,), (4,), (2,), (2,), (4,), (3,), (3,), (4,), (0,), (2,), (4,), (2,), (4,), (4,))",3778.7424463890698,136.74659987914566
17,MobileV1,BLLLLLLNNNLNNN,"((4,), (3,), (2,), (3,), (4,), (3,), (2,), (5,), (2,), (4,), (4,), (5,), (3,), (4,))",3810.942705525029,133.49306363406114
18,MobileV1,BLLLLLLNNNLNNN,"((4,), (4,), (4,), (4,), (4,), (3,), (4,), (7,), (0,), (4,), (4,), (5,), (4,), (4,))",3918.4691540859653,124.54868550377664
19,MobileV1,LLLLNNNNNNLNNL,"((0,), (2,), (2,), (1,), (2,), (0,), (0,), (0,), (0,), (0,), (1,), (0,), (0,), (0,))",3268.2188536913773,299.4429624757038
20,MobileV1,LLLLNNNNNNLNNL,"((4,), (3,), (2,), (3,), (3,), (0,), (1,), (2,), (2,), (3,), (3,), (4,), (2,), (1,))",3565.1491713377063,163.18947532195838
21,MobileV1,LLLLNNNNNNLNNL,"((3,), (2,), (2,), (2,), (3,), (0,), (0,), (0,), (0,), (2,), (1,), (2,), (0,), (2,))",3462.8080687478882,183.50007006700193
22,MobileV1,LLLLNNNNNNLNNL,"((4,), (2,), (2,), (2,), (3,), (1,), (1,), (0,), (0,), (2,), (1,), (3,), (0,), (3,))",3518.801731252632,171.48988058492913
23,MobileV1,GLLLLLLNNNLNNN,"((3, 7), (4,), (4,), (4,), (4,), (3,), (5,), (5,), (1,), (3,), (4,), (5,), (4,), (7,))",4061.298705681615,115.59451054898602
24,MobileV1,LLLLNNNNNNLNNL,"((2,), (2,), (2,), (1,), (3,), (0,), (0,), (1,), (0,), (0,), (0,), (2,), (0,), (1,))",3374.9125553354147,214.7705511427487
25,MobileV1,LLLLLLLNNNLNNN,"((4,), (2,), (2,), (2,), (4,), (3,), (2,), (2,), (0,), (2,), (1,), (5,), (2,), (0,))",3548.487965815062,165.3287695123462
