pred_total_time,pred_average_power
63.74031710000001,3326.726759466877
88.96238950000001,3222.184740580938
42.83013770000001,3458.291601826122
88.96355240000001,3235.0787205529177
34.39071005000001,3714.990768475058
88.96453485,3251.764255099251
29.221028200000006,4173.279263267575
371.4190914,3293.2282883591533
440.5855577992395,3313.6879992298677
319.0833145542963,3331.314853275776
350.02765241918917,3445.7050277905687
305.08534401213177,3363.4133352188537
318.70969797621564,3612.7029355271434
371.19297240000003,3317.6114742892332
424.61582359679045,3419.9183578182187
321.0708319269574,3361.7129668854573
346.81152684468844,3551.9600778452436
308.4169017169445,3398.335559831485
310.03976041989955,3695.8568297600714
302.69165276708117,3453.7928461144506
293.27697853098545,3936.4082831190317
380.51418827542216,3362.787478789539
447.67057822280424,3648.5350153091354
333.30412416227216,3392.640542946203
361.56834584423393,3822.3090578653814
314.9216852336159,3445.9839933264707
