pred_total_time,pred_average_power
325.9985168,3303.418938153818
356.2994643649093,3315.8014865963873
288.0066271461341,3334.8063458361153
266.47268163457636,3477.008030891631
273.6530884590191,3377.3291584419285
235.19170824146087,3699.399226590695
349.50072480000006,3312.8774520592115
336.75887833515145,3447.1792705080106
293.9824936273908,3371.7824521952557
261.37540690174814,3623.6901946400176
279.4104683986304,3416.8253308400444
227.34029475234428,3825.1495707872186
271.94599970786265,3479.6017759625147
210.85700538703276,4152.067756704803
366.641351278078,3381.67554448554
347.8514745988013,3715.361287297188
308.2272833304475,3429.7350013891914
268.19288845539165,3938.49493070298
285.13814309907923,3510.779331741822
