pred_total_time,pred_average_power
63.73989605000001,3328.802806934164
88.96399350000002,3220.292090653179
42.831601350000014,3464.8938028056978
88.96331180000001,3230.015342398832
34.389326600000004,3732.7814738472116
88.96421405000001,3242.8609497931775
29.221288850000004,4210.412588763401
371.8563821,3288.844628653365
467.25779344790124,3316.0301981265375
326.4498052542963,3322.132460239516
372.8803686040141,3446.360735617093
314.6022347121318,3347.2978090045212
340.0320356153918,3611.7573055134694
368.25810210000003,3315.8605071052075
453.0789805769967,3417.2572501526083
327.6471915502771,3347.7658138183783
370.34294390837476,3548.8163052798673
317.69841524176155,3376.570826669019
331.50291632685895,3689.977601707594
313.37736338196555,3422.4351675417383
313.6835982814761,3926.287529796699
377.1168308937565,3345.0006455065586
477.5797716893957,3639.8797189513816
339.66086678060657,3368.8543537006267
384.9224129738607,3810.780160133293
326.0078278519503,3406.1072026186666
