,graph,order,freq,pred_average_power,pred_total_time
0,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBLBNNBNNLBBLBBNNLBLBBBLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (0,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3599.18144255977,6732.56923351784
2,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBLBNNBNNLBBLBBNNLBLBBBLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (0,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3599.18144255977,6732.56923351784
56,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBLBNNLNNLBBLBBNNLBLBBBLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3599.92250597036,6686.75714385132
142,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBNBLBLBNNLNNLBBLBBNNLBLBBBLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (1,), (0,), (7,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3604.12913987415,6643.96644562837
149,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBLBNNBNNLBBLBBNNLBLBBLLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (0,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (1,), (0,), (0,), (1,), (0,), (0,))",3605.02116033607,6630.73214907957
6,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBNBNNBNNLBBLBBNNLBLBBLLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (1,), (0,), (0,), (0,), (0,), (0,), (7,), (0,), (7,), (7,), (0,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (1,), (0,), (0,), (1,), (0,), (0,))",3609.05163918109,6588.96123268009
5,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBLNNNBNNLBBLBBNNLBLBBBLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (7,), (0,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3609.30808098806,6444.17898086784
98,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBLNNNBNNLBBLBBNNLBLBBLLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (7,), (0,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (0,), (1,), (0,), (0,))",3611.86009020787,6395.71042342282
132,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBNNNNBNNLBBLBBNNLBLLBBLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (7,), (7,), (0,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (1,), (0,), (0,), (0,), (0,))",3612.27102004883,6363.95659485503
67,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBNNNNLNNLBBLBBNNLBLLBBLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (1,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (7,), (7,), (2,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",3612.7624165802,6320.39232948727
157,YOLOv3,LBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNBLBLBLBNNNNLNNLBBLBBNNLBLLBLLL,"((0,), (0,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (0,), (1,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (7,), (7,), (2,), (7,), (7,), (0,), (0,), (0,), (0,), (0,), (0,), (7,), (7,), (2,), (0,), (0,), (0,), (0,), (1,), (0,), (0,))",3615.39148849341,6271.92377204225
