pred_total_time,pred_average_power
283.50827899999996,3275.6885686005453
227.39666200000002,3366.5986885051807
199.65949393214044,3391.705819787625
182.84953446955302,3448.618815594128
172.61237788505824,3519.715082740735
163.6695330489664,3591.7850987732563
158.13509062716315,3674.4306604444937
153.98200365809072,3798.2092448560916
248.9575508328262,3312.117560862323
192.84593383282623,3429.9149497847957
165.10876576496665,3470.9127179839575
148.2988063023792,3550.0635879672996
138.06164971788445,3646.4741536644974
129.11880488179258,3746.6086970840206
123.58436245998935,3859.293064248271
119.43127549091695,4025.3084065149337
242.88235215920878,3316.5720762517976
186.7707351592088,3439.5394003976294
159.03356709134923,3483.7819212652475
142.22360762876175,3567.834846944102
131.98645104426697,3670.061467968358
123.0436062081751,3776.8544226823215
117.50916378637186,3896.7890596749917
113.35607681729945,4073.0755788368656
235.30725295897722,3336.3998449996975
179.19563595897725,3470.774019729805
151.4584678911177,3522.9494174257848
134.64850842853022,3616.6208178126894
124.41135184403547,3729.086105961698
115.4685070079436,3847.4563767730538
109.93406458614035,3979.2095454231912
105.78097761706795,4171.356074139274
232.74157642017667,3348.370732733925
176.6299594201767,3488.49968733578
148.89279135231715,3544.8762623324983
132.08283188972968,3643.157799249955
121.8456753052349,3760.2208113976462
112.90283046914305,3883.7471324517137
107.3683880473398,4020.519330643655
103.21530107826739,4219.104332769113
230.23146510166816,3381.951026273119
174.1198481016682,3534.921617650985
146.3826800338086,3601.0611260893875
129.57272057122114,3708.5356696453564
119.33556398672641,3833.669408205134
110.39271915063453,3965.954497307756
104.8582767288313,4110.339688914105
100.70518975975888,4317.578686162265
277.68932,3304.281245692139
220.58906990128784,3405.586037851177
192.53917043643622,3437.871599673809
175.62836202750992,3502.2210835353594
165.23595110842075,3580.8235981925523
156.26864246675802,3661.6108472741735
150.7291943096814,3751.219946365342
146.530516935363,3884.166344738576
255.94085388587737,3325.880524702392
198.84487664427817,3444.626093166423
169.61364147574943,3491.5171901846347
152.90139204217897,3570.9178904312994
140.70053011896138,3678.9246802111393
134.000276940218,3763.987282965752
128.71952922202865,3871.142513487159
124.47535260642695,4031.2396207530874
246.1418452850065,3340.5721257452074
187.32487706949672,3473.3537826155716
155.87528890483,3535.608687703629
139.39952769755263,3626.6760545438997
129.0736160956237,3736.354308839037
120.2516722656811,3851.424108557836
114.21776696431651,3988.6096422650653
110.8123265648993,4156.8442031302775
241.33539447925108,3354.718627548718
182.91100181540537,3493.683486790072
151.72555758914973,3560.152726230897
133.57176497404942,3668.3347112167066
123.37482124656255,3785.381144473258
114.28997077363323,3916.1501865272335
109.17010608974768,4043.290411729666
105.23568425299936,4234.2020957515115
237.34473109005995,3374.364712479899
178.2956013012056,3523.4092661163686
148.00715877324168,3593.6425114548992
130.08507502037958,3707.291671609245
118.55724019691849,3847.6038194524526
109.82099576291563,3981.5145896148065
104.40857695164699,4124.993211615424
100.11237642376507,4346.173550074499
235.9111124460728,3401.710881622747
177.52430053271223,3557.4714290484008
146.62963648034244,3634.955287083138
128.60647836513743,3755.216628139606
117.23172313438829,3899.2753736761315
107.63022865063151,4061.916548729443
102.35260285653541,4209.900306057656
98.40060638706976,4419.77639448685
234.03346110205896,3431.1523887606013
176.10095771472976,3593.455567967962
144.7250418943379,3681.1116522571942
126.97817486428819,3807.262532745079
115.5439066087407,3958.3794740699386
106.05323119561677,4124.425007134033
99.8642746506315,4310.535429567345
95.9478910832571,4530.159470628116
232.3412200981964,3469.7834072042515
174.28139439323763,3644.8652561415583
143.51517045084736,3736.073693074136
125.68380273140843,3869.1303355913547
113.97282710982311,4031.065401943031
104.71483255656455,4201.03384334279
98.63523686335449,4386.9738931052925
93.81052565063149,4664.299466181396
301.5620010113363,3388.434484335649
241.7789389836342,3501.0269351906604
210.7314363018652,3547.913216324884
192.80257634711626,3619.250055210393
182.18884045103286,3702.9939910026424
173.1095173068398,3786.806947623621
167.25409768883023,3879.9952368947156
162.96437600642784,4014.910555377634
274.0886191459738,3408.351441459291
214.30158813588133,3540.855621363011
183.2525018801391,3601.4510426511165
165.32312982711508,3690.460759011701
154.70817018216744,3794.037196730734
145.62857283691505,3899.4874829008154
139.77289844168237,4015.8288152770265
135.4822981450664,4182.787100162212
260.64708811358594,3418.162146976336
200.8610594709627,3562.433987108351
169.81237334537428,3631.7532226843223
151.88313072543835,3732.2101457812782
141.2684801494442,3848.771535716698
132.18895202875333,3968.699826150358
126.33334220363449,4100.623809119828
122.0429633288717,4288.947300343921
252.28342713030176,3442.321939935037
192.4743951919788,3600.265141930032
161.41648717023176,3680.4218775999084
143.48425384596572,3793.2411351292008
132.86250829845537,3923.1677058812593
123.78139650335629,4058.6440273233225
117.92426000053368,4205.918976311717
113.62889346322251,4416.939875193752
247.56667884214826,3503.1466054561765
187.76027746046373,3684.1556860334044
156.70337622412345,3783.131945919887
138.77146017329278,3913.0119268983663
128.15052335192436,4057.646163786968
119.06959868401026,4208.869711695682
113.21258224564474,4370.145794822655
108.91789999940177,4597.1372869443585
