pred_total_time,pred_average_power
325.9985168,3303.418938153818
267.19838394999994,3390.933575049257
235.0729585,3434.0541822022033
217.96326315,3486.232162584129
206.16747039999998,3562.678119073177
198.20536150000004,3637.7535998527856
192.28166465,3735.4636700149235
186.38517100000004,3852.7912343264366
299.0688119423361,3319.4289102204307
240.26867909233613,3420.6703959054003
208.1432536423361,3473.9596403233486
191.03355829233607,3537.0671550848533
179.2377655423361,3628.344283306905
171.27565664233614,3718.2765262207263
165.3519597923361,3834.7846605864597
159.45546614233612,3975.5999256297323
288.0066271461341,3334.8063458361153
229.20649429613414,3444.8789394135542
197.08106884613412,3505.10545709235
179.97137349613408,3575.052962029803
168.1755807461341,3674.998394887731
160.21347184613413,3773.4587109501153
154.28977499613407,3900.438809815846
148.3932813461341,4054.3601517678535
277.92263967748113,3361.1250297574725
219.12250682748117,3483.3256005279713
186.99708137748115,3553.404885861825
169.88738602748114,3632.368588592971
158.0915932774812,3742.965642513434
150.1294843774812,3851.6440395005798
144.2057875274812,3990.715275206767
138.30929387748117,4159.707589107855
273.6530884590191,3377.3291584419285
214.85295560901918,3506.3927789247978
182.72753015901915,3582.1649667846686
165.61783480901912,3666.135472056118
153.82204205901917,3782.39170806659
145.85993315901916,3896.403458722983
139.93623630901916,4041.6125827786996
134.03974265901917,4218.226792770903
270.31337312329845,3424.88561002502
211.5132402732985,3569.2076673764304
179.3878148232985,3657.639647966129
162.2781194732985,3751.2959099554764
150.4823267232985,3876.8077020207047
142.5202178232985,3998.7658144998663
136.5965209732985,4151.964312627437
130.7000273232985,4338.069947260802
349.50072480000006,3312.8774520592115
290.35969280850867,3395.421488882256
257.98329561884873,3435.729179504803
240.75356777480448,3483.4357831819448
228.86392687356596,3552.805097876279
220.81431993232704,3620.814948432553
214.86410895584166,3708.26301977416
208.91324836593694,3812.881221748423
310.2780080512047,3347.8790219440393
251.1439515511525,3451.546413703383
218.51428947085503,3508.000726631119
201.22828502044695,3571.3418824549167
187.50208215314015,3669.544276688478
181.75914416899724,3746.3779533363927
175.78965557508488,3857.5849273540043
169.87670263697598,3991.130625261913
293.9824936273908,3371.7824521952557
233.05750032382323,3492.1448172949463
199.03496562175744,3564.32503654945
181.83300329984183,3639.594525460773
169.96226829391495,3743.820395114143
161.97028365452067,3845.7141066624376
155.3062292092339,3983.8463161983154
150.10220905993748,4130.490486536815
285.11315834052687,3387.3836873387872
224.614353215766,3515.8698147338614
190.88304396437928,3594.792949552907
172.544206459706,3680.3697161328796
160.678805911145,3793.599898487364
152.3026816341881,3909.3561019887406
146.74629408778424,4043.684429583956
140.82814840520336,4212.692521736394
279.4104683986304,3416.8253308400444
219.06996744201507,3555.4432783426023
185.41171819936497,3642.494569504541
167.3190250836255,3734.1724586450187
154.6352445480124,3866.447678700136
146.648360285793,3985.625045781687
140.7040151274524,4134.483994793452
134.3462235570143,4328.974311311248
274.80346814481317,3437.941699051641
214.3776765272464,3585.399367135595
180.98486149840133,3678.363171286406
162.9710999624791,3775.5724418411887
150.32741197199977,3914.6867005104973
141.63482679499148,4049.8058611060274
135.69398478457248,4206.903431670851
129.78071226078885,4397.653481402902
271.94599970786265,3479.6017759625147
211.98884414859535,3637.138094710526
178.29991864628624,3741.136169714711
160.20946115181872,3847.170797600492
147.61533882975908,3993.7946758802905
139.08258628040505,4131.628719113719
132.62292994499145,4316.525752215663
126.65453925793724,4519.982303302465
269.3421509387578,3534.904361869703
209.24455717601566,3709.461845520476
175.95695352244473,3823.4711118283913
158.00568405051288,3936.8313454606705
145.39145235259585,4093.031891921613
136.83688114292653,4238.23494082491
130.50128541077746,4425.1407310240365
124.00903629499149,4666.609553317102
366.641351278078,3381.67554448554
305.36390511365704,3474.070399479158
272.05405909955965,3522.4134313291265
254.4729342093904,3574.5516603230826
242.64763830243263,3646.671940153809
234.69449355533254,3716.2617365975675
228.71710339019197,3804.0963806645864
222.793406899616,3910.2984358849526
327.2983061287475,3407.3156861731354
266.0140113796365,3519.228806420328
232.70153253098877,3582.2278955215093
215.1217318965632,3648.8675499421834
203.2942533587618,3739.3834257350804
195.34119177702954,3826.8905718529563
189.36305560915494,3936.6348387094768
183.43848889031625,4070.0852757178063
308.2272833304475,3429.7350013891914
246.94463955708383,3555.8504597356873
213.63279860551822,3630.1820578911065
196.05268066995393,3707.6055000867323
184.22572637404414,3811.260651109842
176.2726449210263,3911.478643335296
170.2946886259621,4036.481836702045
164.37033043941256,4189.013327916409
293.391402656436,3456.0550458927673
232.06828147623054,3596.5018153154306
198.74121147896577,3683.3865148593272
181.16912071208023,3773.266917940352
169.32906739957906,3891.9669360103467
161.37649583741046,4006.9370362647387
155.39413407468342,4149.619197986586
149.4645028800822,4324.132007809857
285.13814309907923,3510.779331741822
223.81966643206457,3671.2396861793936
190.49467340143147,3774.94117990159
172.9218605327076,3878.5309568387497
161.08311270633428,4011.125186250485
153.130500863841,4138.625210002187
147.14864822930136,4294.835075126854
141.21949332301313,4485.831042286996
