Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power
MobileV1,L,max,max,0,task,8.0543,2936.0104617604616
MobileV1,L,max,max,1,task,16.8216,3010.1239669421498
MobileV1,L,max,max,2,task,11.1896,3003.7554112554117
MobileV1,L,max,max,3,task,17.4436,3051.1305361305363
MobileV1,L,max,max,4,task,8.4202,2887.926767676768
MobileV1,L,max,max,5,task,12.553,3223.7205387205395
MobileV1,L,max,max,6,task,6.8244,3000.85261707989
MobileV1,L,max,max,7,task,11.0092,3294.506493506494
MobileV1,L,max,max,8,task,10.9451,3284.260461760462
MobileV1,L,max,max,9,task,10.7826,3267.0093795093794
MobileV1,L,max,max,10,task,11.048,3213.362193362194
MobileV1,L,max,max,11,task,10.9345,3237.6461038961047
MobileV1,L,max,max,12,task,6.0572,2976.9343434343436
MobileV1,L,max,max,13,task,12.8948,2584.0565382251616
MobileV1,L,max,max,13,out,0.335989,
ResV1_50,B,max,max,0,in,10.8921,3240.773448773449
ResV1_50,B,max,max,0,task,17.3279,3472.0967176870336
ResV1_50,B,max,max,1,task,17.0737,5443.488826734795
ResV1_50,B,max,max,2,task,15.5322,6161.794336976154
ResV1_50,B,max,max,3,task,9.1287,5971.912415866961
ResV1_50,B,max,max,4,task,15.7961,5782.182339858871
ResV1_50,B,max,max,5,task,11.533,6294.88318247409
ResV1_50,B,max,max,6,task,11.5342,6102.875683239321
ResV1_50,B,max,max,7,task,6.6593,6025.428691678691
ResV1_50,B,max,max,8,task,15.112,5540.440476190476
ResV1_50,B,max,max,9,task,10.883,6441.365275307739
ResV1_50,B,max,max,10,task,10.7433,6112.750547345377
ResV1_50,B,max,max,11,task,10.7699,6088.228975261348
ResV1_50,B,max,max,12,task,10.937,6053.019670843412
ResV1_50,B,max,max,13,task,6.7976,6090.439169011112
ResV1_50,B,max,max,14,task,23.7753,5939.521839271839
ResV1_50,B,max,max,15,task,18.1224,5739.685525570264
ResV1_50,B,max,max,16,task,18.5984,5224.4391410383205
ResV1_50,B,max,max,17,task,2.2382,5025.595816712839
ResV1_50,B,max,max,17,out,0.185438,
ResV1_50,G,max,max,0,in,11.3415,2741.681240786503
ResV1_50,G,max,max,0,task,13.2692,3385.192753180048
ResV1_50,G,max,max,1,task,14.0009,3722.4048056320794
ResV1_50,G,max,max,2,task,12.8341,3665.315503520049
ResV1_50,G,max,max,3,task,8.2223,3547.813131313132
ResV1_50,G,max,max,4,task,15.4279,3620.4762779308235
ResV1_50,G,max,max,5,task,11.3048,3666.857634789453
ResV1_50,G,max,max,6,task,11.2956,3593.58054571691
ResV1_50,G,max,max,7,task,8.3032,3454.1801346801344
ResV1_50,G,max,max,8,task,24.7102,3397.8319221628044
ResV1_50,G,max,max,9,task,16.9134,3474.2303591954274
ResV1_50,G,max,max,10,task,16.9238,3413.7619859105116
ResV1_50,G,max,max,11,task,16.5726,3417.9221780174857
ResV1_50,G,max,max,12,task,17.0139,3421.650665235709
ResV1_50,G,max,max,13,task,9.628,3303.3699885972615
ResV1_50,G,max,max,14,task,40.8088,3367.6935437161937
ResV1_50,G,max,max,15,task,25.6502,3599.2523904330064
ResV1_50,G,max,max,16,task,26.6146,3576.052307451505
ResV1_50,G,max,max,17,task,2.0495,3300.5663142091566
ResV1_50,G,max,max,17,out,0.535058,
ResV1_50,L,max,max,0,in,30.1617,2385.3816425120776
ResV1_50,L,max,max,0,task,41.6284,3225.375294312076
ResV1_50,L,max,max,1,task,43.7408,2623.7787386322557
ResV1_50,L,max,max,2,task,38.7736,3212.8786764456713
ResV1_50,L,max,max,3,task,20.2899,3271.7691453017196
ResV1_50,L,max,max,4,task,41.557,3281.882108015441
ResV1_50,L,max,max,5,task,29.5808,3309.3102453102447
ResV1_50,L,max,max,6,task,30.0292,3465.851967955417
ResV1_50,L,max,max,7,task,17.4668,3426.9291988205036
ResV1_50,L,max,max,8,task,48.4925,3401.4596028639094
ResV1_50,L,max,max,9,task,36.2265,3462.4705744303164
ResV1_50,L,max,max,10,task,35.6881,3438.8784901373137
ResV1_50,L,max,max,11,task,35.436,3318.951553800259
ResV1_50,L,max,max,12,task,35.7273,3354.249179292929
ResV1_50,L,max,max,13,task,16.926,3335.229356060606
ResV1_50,L,max,max,14,task,49.8622,3407.1420433846674
ResV1_50,L,max,max,15,task,37.4582,3468.444415460198
ResV1_50,L,max,max,16,task,39.5357,3415.2660242732745
ResV1_50,L,max,max,17,task,3.7305,3282.5975875450604
ResV1_50,L,max,max,17,out,0.327528,
