graph,order,host,freq,input_time,task_time,output_time,total_time,input_power,task_power,input_e,task_e,output_e,total_e,power_efficiency,pipelinetime
Alex,BBBBBBGB,BB,{{max}},10.8527,101.26797,2.10201,112.12067,3588.9279701779706,5223.756243225086,38.94955858195046,528.9991905262307,7.543962482593796,575.4927115907749,1.737641467666556,95.0828
Alex,GGBBBGGG,BB,{{max}},12.1237,88.7203,0.296933,100.844,3345.3322948095674,4063.467108545623,40.55780514258275,360.5120209103002,0.9933395542946892,402.0631656071776,2.4871713838541893,48.4004
Alex,GGBBBGGB,BB,{{max}},11.3544,94.84738000000002,1.52037,106.20178,3484.1662075298445,4002.8663000132215,39.56061678677687,379.66138104654806,5.297221776942149,424.51921961026704,2.3556059509344647,47.4712
Alex,BBBBBBBB,BB,{{max}},10.792,107.542,0.219201,118.334,3786.7045454545455,5174.441245618217,40.86611545454546,556.4697604362743,0.8300494230681819,598.165925313888,1.6717769396096065,118.334
Alex,GGGGGGGG,BB,{{max}},11.7856,92.3314,2.25242,104.117,3155.2081420263235,3624.1279150207215,37.18602107866544,334.6208041729443,7.106853923262931,378.91367917487264,2.6391235127156483,104.117
Alex,LLLLLLLL,BB,{{max}},30.4167,214.2863,0.354986,244.703,2426.6410861865406,3122.3770341483664,73.81041392621015,669.0826218526271,0.8614236126210154,743.7544593914582,1.344529753567061,244.703
