graph,order,host,freq,input_time,task_time,output_time,total_time,input_power,task_power,input_e,task_e,output_e,total_e,power_efficiency,pipelinetime
ResV1_50,GGGGGGGBBBBBBBBBBB,BB,{{max}},11.8865,222.9549,0.226589,234.8414,3670.835847654029,5393.068305976238,43.63339030313961,1202.4110048521015,0.8317710238840788,1246.8761661791252,0.8020042624315756,137.758
ResV1_50,BBBBBBBBBBBBBBBBBB,BB,{{max}},10.5627,245.9253,0.227587,256.488,4035.129870129871,6543.362687967466,42.62186627922079,1609.1784320472052,0.918343101753247,1652.7186414281791,0.6050636659703074,256.488
ResV1_50,GGGGGGGGGGGGGGGGGG,BB,{{max}},11.1826,295.7764,1.99039,306.959,3213.942760942761,3693.583992602544,35.94023631851852,1092.4749764296073,6.396999531952862,1134.8122122800787,0.8812030652990486,306.959
ResV1_50,LLLLLLLLLLLLLLLLLL,BB,{{max}},29.728,605.697,0.355054,635.425,2576.474485110848,3442.0408401576656,76.5934334933753,2084.8338107609775,0.914787571836547,2162.3420318261897,0.4624615279551577,635.425
