pred_total_time,pred_average_power
13132.372372510004,3522.0638566427615
11819.708504230004,3572.602683121045
11066.233105000003,3616.8436338356432
10687.580249310002,3647.1175052248077
10445.227370090002,3689.8289086861673
10261.074607850003,3733.4184899267843
10139.875692700003,3783.666087132492
10034.979038390004,3856.0403315112144
10808.881511745614,3591.132279741984
9496.217643465614,3663.584054373964
8742.742244235607,3727.423623565183
8364.089388545612,3771.11347930999
8121.736509325609,3829.7439336757566
7937.583747085612,3889.3391075521013
7816.384831935608,3956.9409222771833
7711.48817762561,4053.4787057237754
9555.762076573817,3685.560215220243
8243.098208293819,3784.06322211178
7489.622809063817,3870.7045662722235
7110.9699533738185,3929.723181130117
6868.617074153818,4004.6466503136885
6684.46431191382,4080.2324382514375
6563.265396763819,4164.266502162754
6458.368742453817,4282.902920425604
8882.79930852686,3782.710788773692
7570.135440246862,3906.816363201147
6816.660041016862,4015.5796658977615
6438.007185326861,4089.288339012845
6195.65430610686,4178.591529247302
6011.501543866862,4267.9673578934835
5890.30262871686,4365.465087401495
5785.405974406861,4501.549365212202
8478.262386020646,3895.2386732228947
7165.5985177406465,4046.964630615597
6412.1231185106435,4179.058278149813
6033.470262820646,4267.968737162916
5791.117383600645,4370.9877859161825
5606.964621360646,4473.130972591423
5485.765706210645,4582.3512295313585
5380.869051900644,4732.894462739831
8175.272115189847,4087.147173950968
6862.608246909848,4282.27978274012
6109.132847679845,4449.94759008588
5730.479991989847,4561.458601893441
5488.127112769846,4683.125521062041
5303.974350529847,4801.941001394183
5182.775435379845,4925.235588762141
5077.878781069844,5091.844695264842
15261.86113251,3484.2999966002544
13931.681828011651,3523.8074414844405
13170.369937255617,3558.622944851076
12787.132683057644,3582.6395404750215
12541.211461314886,3617.5332526880134
12356.409958993614,3653.586076517064
12235.042585509384,3694.520759814716
12129.714946621218,3753.7833308991326
12261.801597304435,3608.8564210841023
10931.702290962327,3674.3506133913947
10168.3886522037,3730.87336567175
9784.569770398573,3769.0578904295935
9522.777326487121,3821.891255764434
9357.771276536934,3870.82312071017
9236.22833584456,3927.879777099261
9131.207314524572,4009.147574757529
10557.483476851536,3741.0107132409044
9211.772422629372,3839.0083724228143
8437.253539501049,3923.405806581134
8054.2901589167695,3978.838410051013
7808.5380991044185,4047.2946507631214
7624.213715616239,4116.011559691349
7496.615913617528,4192.542327313174
7397.750522983866,4294.2557473361
9682.210996091037,3834.6361569132096
8340.384713209087,3957.4917508270237
7568.397260104862,4063.269966574084
7174.921354014793,4134.935505527416
6929.218057538717,4217.598868450994
6741.558115911284,4301.490251262178
6623.576423334584,4387.288466171444
6518.511848193195,4508.5580863608
9118.914780579127,3979.0663594876587
7778.499087105247,4135.249157919273
7006.962950923649,4268.764640432402
6615.806179725341,4357.9432598008825
6362.842049949052,4459.801338225543
6178.562807013032,4556.875730661074
6057.210764314145,4657.569923210113
5948.438913502878,4799.363625372902
8710.72332973608,4147.438397550464
7369.614473417312,4342.777586730431
6600.271725937638,4507.821331083326
6209.884775263884,4617.364780588242
5957.2990495521035,4736.907102766931
5766.9277571272405,4854.080335497425
5645.601846474922,4968.482397629495
5540.576046769046,5122.141889056042
8436.202761012433,4339.086125184018
7099.0377190762365,4576.3741331961455
6327.066227975715,4777.465899691192
5936.018012437657,4909.951073585855
5683.875044112452,5047.867106306642
5494.828001733928,5180.0395908028795
5369.296829977236,5313.731348297798
5263.8067096618925,5483.399776376775
8230.20666477785,4640.715932655033
6891.8456354194905,4943.391222728788
6123.238961264356,5194.878589496779
5733.419491809331,5358.857620169845
5481.099952438277,5522.265242925947
5291.888838319701,5675.995328889649
5167.386388333461,5824.499000519143
5057.503525667238,6022.515703232165
17863.53099472613,3670.327344370896
16455.40194332898,3720.715232053338
15657.258235959338,3760.6694803606965
15257.770799426966,3786.7918097916136
15013.485127705944,3820.5917154511203
14830.258119488508,3854.310904884502
14705.672057028514,3892.210724981099
14599.597938866904,3946.336263436497
13926.432346582646,3815.321276568072
12518.275553438985,3897.855330859614
11720.103122552953,3963.2944963713226
11320.591742089098,4005.656233907952
11076.28265262513,4056.3091512977703
10893.030348215769,4106.199679954662
10768.420755330615,4160.893926489153
10662.324843647175,4237.721190875444
12035.569594582006,3912.1435562728484
10627.413723274287,4022.1911107565393
9829.241744454883,4110.315194297309
9429.730361296068,4167.4001006009685
9185.42118698169,4232.782130369299
9002.168522543607,4296.74440189864
8877.558972488498,4365.76289520291
8771.462681788575,4461.630287733789
10134.662858609212,4156.130204646715
8726.147970721526,4329.350248789419
7927.587762107395,4469.546406341078
7527.739773915468,4560.200173669072
7283.099528067675,4656.04398569722
7099.47986287501,4748.41421339956
6974.54106507691,4844.745708589172
6868.126661983913,4975.316427922787
9233.95368179869,4494.523703955521
7825.4133965228275,4748.557261683468
7026.822936422047,4954.349998921281
6626.946516030796,5086.572165033291
6382.278053006997,5216.128080010381
6198.62554431386,5338.534780089005
6073.659190600461,5461.322910891441
5967.216090417173,5622.667453839281
