pred_total_time,pred_average_power
12687.959203910008,3531.482113646272
11593.377103080002,3577.1118152519193
10943.025844030002,3616.870441175142
10622.310981960007,3643.5316915711974
10417.509540810002,3681.0129609590963
10256.625338470003,3719.3531331254235
10157.49383203,3763.9995349183814
10061.979189740003,3827.9311175483244
10273.733873025938,3609.3500178083186
9179.151772195935,3676.266348116828
8528.800513145932,3734.8402291121856
8208.085651075935,3773.952729978865
8003.284209925932,3826.077818521252
7842.400007585936,3879.196688359049
7743.268501145934,3939.8094752190004
7647.753858855935,4026.118565408156
8963.283501988706,3718.1248278586336
7868.701401158705,3811.316585260236
7218.350142108703,3892.691833964892
6897.635280038707,3946.574664490146
6692.833838888703,4014.1880447006192
6531.949636548707,4082.596929302163
6432.818130108703,4158.691798713
6337.3034878187045,4266.147145563524
8270.48946216412,3829.1644728059896
7175.90736133412,3948.2908880228943
6525.556102284117,4051.9566044319195
6204.841240214119,4120.08770970057
6000.039799064117,4201.430643597082
5839.15559672412,4283.115016821331
5740.024090284118,4371.857173235054
5644.509447994118,4496.108459434234
7849.417060147566,3957.815784605275
6754.834959317565,4105.21532123714
6104.483700267564,4232.74984983176
5783.768838197565,4315.866202840037
5578.967397047562,4410.535434743482
5418.083194707567,4504.777144266343
5318.951688267565,4604.675742222198
5223.437045977565,4743.200459729644
7532.980688426642,4176.861099109632
6438.398587596642,4368.74462522982
5788.047328546639,4532.861988436299
5467.3324664766415,4638.39356149313
5262.531025326639,4751.307029042415
5101.646822986642,4862.140688908392
5002.515316546638,4975.440052711486
4907.000674256639,5130.114692493806
14981.758913910004,3483.715632930518
13870.921179231833,3518.2536866294845
13213.413782896398,3548.67836520302
12888.546808411222,3569.3524250248743
12680.482140208214,3599.461352774114
12519.180876045066,3630.671952577716
12419.929923227666,3666.535990449515
12324.114759559594,3718.0888274126255
11856.434177600151,3619.3157342506747
10745.616830208926,3677.908024857114
10086.487875998066,3728.29224802105
9761.23083262247,3761.59855070812
9541.13335457613,3807.3540334838303
9394.772705382687,3850.486784883208
9295.38991618532,3900.724602980895
9199.784204069854,3972.0995243599277
10081.554213660067,3766.7134359714582
8959.66269143725,3856.2314888138203
8291.73223554328,3932.7965753697595
7967.0357746006275,3981.8632466139584
7759.085092793077,4042.075514982753
7598.101643209852,4102.794346969216
7494.374372397787,4170.0978178613805
7403.1912161314185,4260.568193762396
9149.296909010262,3873.0990921598673
8030.080632617468,3987.4735814133355
7364.047405867516,4085.2436933237586
7031.719392965316,4149.389475847644
6823.802044419982,4222.946832702068
6660.352378607824,4297.73329757526
6563.5966937062885,4374.403756806544
6467.95951004602,4482.946903921111
8559.828751398565,4037.7019765783775
7441.5836879529725,4185.528670897545
6775.962072929919,4310.9736547208595
6445.295414608716,4392.010990911281
6231.890397976646,4483.194035915338
6070.935430204433,4570.862271847469
5971.691741862684,4660.993520042366
5873.291607147419,4788.263063131441
8131.134999532792,4230.136399317023
7012.274156751963,4417.646648149226
6348.332385756381,4575.0972683834825
6018.190684640597,4676.020755010585
5805.06019943634,4784.154007488895
5639.617963396108,4890.413527636044
5540.392704158677,4993.26948295728
5444.783019126087,5133.05118185322
7840.457263919649,4448.684828745495
6724.5541929012525,4679.225801132409
6058.641666803249,4873.299204232686
5727.9811513440345,4996.684897722369
5515.1851736930375,5122.599880067136
5350.7247187129,5243.870388942063
5248.297544956104,5363.742815944491
5152.335883076527,5519.11746524963
7622.918418700382,4792.532943484364
6506.066596772505,5089.672261858928
5842.733110003701,5335.587802122842
5512.980337780587,5490.251356348215
5300.050950162029,5640.92245346958
5135.460332203009,5783.56279569126
5033.814732182922,5917.653434007228
4934.512852666104,6098.858730162547
17505.71572626501,3689.977595749926
16331.049264205269,3734.987088176427
15643.012991990021,3770.7028534082183
15305.39913457109,3793.5415360990737
15099.152596951255,3822.9486334491808
14938.918290707836,3852.4227161906088
14837.233681792826,3885.7296696914636
14740.760522937442,3933.1431867971182
13428.184749237904,3850.597388445193
12253.492405693898,3925.972848181244
11565.42864930924,3985.642191621629
11227.791564059778,4023.2407601182585
11021.521856311483,4067.83619537884
10861.262411492971,4112.002402918196
10759.554555309895,4160.402820543457
10663.059940461666,4228.466383633017
11469.867228593017,3962.2655604071783
10295.175319091859,4064.7198500700324
9607.111696290589,4146.489098029339
9269.474416288482,4197.889598696794
9063.204561746543,4256.095742690861
8902.944716604543,4313.365735771778
8801.23682308839,4374.862542066589
8704.741749738574,4460.616191551781
9502.9306224559,4244.316859487298
8327.88973427447,4410.606091111975
7639.444636343301,4544.5973590579415
7301.474594288608,4628.3221713118255
7094.875037615996,4715.386933177362
6934.249056484236,4799.802382527354
6832.213371136616,4886.599604680262
6735.402091785306,5005.37509317321
8582.188067275152,4635.466892638698
7407.120045245806,4884.448049065284
6718.643525227407,5085.34144371914
6380.644376143718,5209.7840470526135
6174.016373623658,5329.298667467262
6013.357402768857,5443.053973407662
5911.293893478663,5554.4979493175015
5814.45358380034,5703.259961502313
