pred_total_time,pred_average_power
11372.164858240007,3527.5864483670357
10400.562786380004,3571.558380695175
9817.231299460002,3610.357679984174
9536.863515230005,3638.895786982933
9351.442066870002,3677.0865362159334
9206.393913520003,3716.51236937893
9118.836280140002,3762.495171216194
9036.460126560003,3829.2676428892096
9236.52268211106,3604.133316180444
8264.920610251054,3668.466171080428
7681.589123331054,3725.411557485959
7401.2213391010555,3766.5428003153265
7215.799890741057,3819.3168626229995
7070.751737391059,3873.56851943545
6983.194104011056,3935.58327944536
6900.8179504310565,4025.086453539794
8084.795764299567,3706.1748522735325
7113.193692439566,3794.8621189978326
6529.862205519565,3873.142759689433
6249.494421289563,3928.481716514125
6064.072972929564,3996.2305749554885
5919.024819579566,4065.3738910276375
5831.467186199565,4142.516592256181
5749.0910326195635,4252.915171295406
7465.587406440534,3811.7812378371323
6493.985334580533,3924.725300918481
5910.653847660533,4024.0231273872346
5630.286063430534,4092.9614534257935
5444.864615070534,4174.016194666485
5299.816461720536,4256.103656168713
5212.258828340534,4345.614747825007
5129.882674760534,4472.6004835472595
7092.432702407208,3935.8108153882336
6120.830630547205,4075.3285598487537
5537.499143627207,4197.182610846704
5257.131359397208,4280.2489843445765
5071.709911037207,4374.11460877074
4926.661757687208,4468.310721280464
4839.104124307206,4568.563849476392
4756.727970727207,4709.372325215033
6814.497648367574,4145.7677096640455
5842.895576507572,4326.835302508284
5259.564089587571,4483.022866957009
4979.196305357571,4586.82099110816
4793.774856997571,4697.986880021509
4648.7267036475705,4807.920092419146
4561.1690702675705,4920.8013978490235
4478.792916687572,5076.826381017851
13216.404018240006,3476.2338768591953
12231.004668318677,3509.7088496076244
11641.414600284344,3539.7134044205095
11357.37923074011,3562.3167437210473
11169.105832083349,3593.521188645064
11023.483594573101,3626.1768042678596
10935.78432668398,3663.8769601866206
10853.018508633157,3718.8804772312324
10467.345621671757,3604.16850156366
9482.012660263315,3660.631546232187
8890.624048915664,3710.0836039396822
8606.05833839652,3745.5825614979512
8403.455846205483,3793.2057466906026
8275.677024778963,3837.5447165298824
8187.8178504083935,3890.13239614268
8105.3265797553995,3965.9369132202287
8941.66020749701,3746.6600221689264
7942.714027863678,3832.975444404254
7341.359614266388,3908.1480489746555
7057.574693777332,3959.2934067137985
6869.457524733872,4020.839482023993
6724.252734521004,4083.494526658625
6630.992882625648,4153.923856898958
6553.992810120644,4248.670342843871
8150.397493535086,3849.4412251861945
7154.8986034958,3959.1107259477303
6555.837487406281,4054.419863014508
6262.590895118028,4120.655417009079
6074.51851124052,4195.235835718493
5926.344276109493,4272.1328922889015
5841.6541895070395,4350.706899562681
5759.12694226826,4464.016795198743
7630.98750824388,4004.037662456783
6636.730652261079,4144.98012023877
6038.081794782401,4266.561103960039
5746.943063357889,4348.77254794463
5552.330864359917,4441.382091945501
5407.1660939748035,4530.563694919025
5319.476113763849,4622.879774641542
5233.665626722507,4756.005786444779
7239.756667571947,4185.994218477673
6244.851993088097,4364.62165844716
5648.147797907479,4516.869365563951
5357.699083580514,4618.101507391058
5163.43525131358,4727.551636364604
5012.918342153514,4836.45397462639
4925.250764645549,4941.583528623279
4842.758607839356,5086.365776199596
6977.324170314264,4393.73612369789
5985.904951274448,4612.815841585635
5386.855973284526,4800.490768694053
5095.8228246648405,4923.242057141806
4901.964992660011,5050.2185476454
4752.60641892861,5173.693773714319
4661.248896773512,5297.262468463745
4578.335692827265,5457.878482243566
6776.975342364944,4719.6181722142765
5784.489384169549,5001.927485441996
5188.444582727199,5238.977005531388
4898.516313206953,5390.967944913778
4704.506654743459,5542.2556803548
4555.0184431874795,5686.751588214408
4464.591492556227,5823.733621279969
4377.703393193511,6012.7520526301605
13913.287176106835,3663.988799013492
12864.152840395338,3712.182863686979
12245.037343638345,3751.5816193568726
11946.41056702265,3779.129941919379
11759.011809056306,3813.6363249079764
11615.008476692476,3848.550833470537
11524.033346463477,3888.322387421009
11440.633447808794,3945.6771583345994
10835.746814218073,3805.7784208332314
9786.585418512055,3884.315680375914
9167.441645227585,3948.564458905835
8868.791110183141,3992.309559864461
8681.36910747539,4043.664795039506
8537.340509091531,4095.0657862588696
8446.34200564949,4152.011413437991
8362.920521827607,4233.15118771768
9370.160191269664,3900.305502541271
8320.999553988031,4004.593693960545
7701.856128481117,4090.737090758564
7403.205543658523,4148.877439236065
7215.7834150795425,4214.730021742795
7071.754449494551,4280.267743749527
6980.75594675205,4351.5833078888845
6897.334037557182,4452.378457752343
7934.15238617169,4139.673033665583
6884.6365399792385,4301.999066872004
6265.107375005309,4437.282021734199
5966.121207621124,4526.862483409311
5778.368980055292,4621.611752021415
5633.973171466468,4714.641428340513
5542.646286962429,4812.072233748738
5458.907434062499,4947.301957126334
7243.455339289705,4483.089984556264
6193.913432222252,4721.669308109142
5574.353546128601,4920.336925106761
5275.338771771258,5049.017192900319
5087.558162955839,5175.910942223817
4943.129466395755,5298.153808727886
4851.774897654551,5420.474562091477
4768.007118776167,5586.05703704444
