pred_total_time,pred_average_power
12884.756447110009,3507.801749937763
11418.191358690003,3564.68336887987
10558.936822250005,3617.092852927254
10131.383538740005,3651.52070496319
9866.541879480004,3701.484080834974
9659.657712040005,3751.3921048080783
9526.125915160006,3811.4202304986607
9403.8491914,3896.9974473429775
10846.063379196781,3565.091039856996
9379.498290776779,3643.2939095275724
8520.243754336774,3716.1715069895613
8092.6904708267775,3764.5068756375076
7827.848811566776,3831.3054556792354
7620.964644126779,3898.0886569511727
7487.432847246776,3977.0775641038817
7365.156123486776,4089.0930140972428
9753.417286261893,3641.7451514978115
8286.85219784189,3743.8251580225524
7427.597661401887,3839.0533674886483
7000.044377891891,3902.4389256720624
6735.202718631888,3985.4979458323205
6528.318551191892,4068.34506740348
6394.786754311889,4164.3856088628545
6272.510030551887,4299.565096398272
9156.977407932574,3719.368401658993
7690.412319512577,3844.1681438946816
6831.157783072576,3960.3324921559347
6403.604499562578,4037.7193776526756
6138.762840302576,4134.684719569831
5931.878672862578,4231.06510994415
5798.3468759825755,4340.732071178243
5676.070152222575,4493.91512491638
8803.270506689872,3810.1687182478827
7336.705418269876,3959.135589231482
6477.450881829873,4096.893992493492
6049.897598319875,4188.456257315674
5785.055939059874,4298.250985278685
5578.171771619876,4406.809143334509
5444.639974739874,4527.910722446956
5322.363250979874,4695.574091011665
8537.552743517708,3964.823003814819
7070.9876550977115,4151.464063005984
6211.73311865771,4321.719671877802
5784.179835147712,4434.10678673416
5519.33817588771,4560.974739842786
5312.454008447712,4685.19406240565
5178.922211567708,4819.6868600676535
5056.645487807708,5003.216194643618
14610.504947110005,3468.3109714914667
13124.700204059998,3513.5819989354313
12256.816264716303,3555.6558391279377
11824.20795305808,3583.452896281934
11555.435113420921,3625.232602768168
11347.866553135003,3667.443623225736
11214.095697137425,3717.5385315050544
11091.361660975617,3789.254378126747
12002.885030466734,3571.037506641777
10517.1588272663,3642.0337464850973
9647.028161645721,3707.2234726947477
9213.754910386375,3750.074186570136
8927.209739736647,3811.6091886369295
8741.793518133527,3867.609459599229
8607.845999824542,3935.958594782579
8485.44357505848,4032.6905350425177
10558.634569723545,3679.604179473307
9055.6971579999,3781.151251463196
8173.034471865455,3874.4006002154174
7740.7339903339835,3934.6164960490205
7472.149637773385,4011.788767692763
7265.086572608222,4088.6228310276406
7124.32356448538,4178.0051759526095
7008.853643871818,4296.561462152636
9799.24576609401,3757.9367234295974
8300.610572340103,3882.403989559069
7420.8043798039125,3996.6850014521365
6976.693991514287,4073.2253523515124
6708.164827204958,4164.718528681559
6497.453738933839,4257.256435259436
6367.417263431037,4355.9210285349145
6244.959446318905,4495.621377888203
9307.31524388408,3872.597290299078
7810.232751719501,4026.3868113336034
6930.9265224836845,4166.655270144826
6489.424297127267,4259.731486230316
6212.770912459664,4370.204341492656
6005.7542145022935,4475.479317395652
5872.035570665916,4589.452296685796
5745.476596050672,4751.000608911577
8938.817951073657,4007.1842764137155
7440.885462704489,4195.526542556593
6563.958626126092,4365.260899935124
6123.267129607862,4477.639429365949
5847.021570773231,4605.039202442552
5633.52502484083,4730.7196098021495
5499.8359161049475,4858.5850766446165
5377.420451362786,5032.232272645462
8690.918585645453,4159.308882331987
7197.443855715807,4383.940447088181
6317.651819097178,4586.948528880234
5876.280500957698,4720.834969502642
5600.553169136237,4865.422850086781
5388.535585245012,5005.440026785295
5249.791515960824,5153.045157260154
5126.879506565506,5343.391943318331
8503.487126244565,4399.787604522972
7008.628865185268,4681.379597201338
6132.565151325063,4930.466408092743
5692.544614885475,5093.488812782053
5416.613777593446,5261.656460931253
5204.386058764897,5422.311101139106
5066.737529140983,5583.810780076543
4939.135942200825,5804.275848877246
15248.697527610771,3634.7154050899826
13663.546777634823,3698.9933430958517
12749.577401099043,3753.74233976038
12294.051623541018,3789.0387794190574
12026.17195196459,3835.9530505552348
11820.895814069236,3882.0457737534034
11682.114464915898,3936.120680468007
11558.269554292227,4012.7189192341534
12344.780100141987,3746.893483923275
10759.600923153026,3845.0325960795094
9845.602835968222,3929.4856062681993
9390.052759061906,3984.228295224156
9122.149872934893,4051.826453620782
8916.84859504144,4117.924196295233
8778.043768740425,4193.649694959813
8654.17681197819,4299.692742005044
10951.141968790998,3816.350825251343
9365.963935744288,3940.8479698940614
8451.966328066892,4049.587581135026
7996.41634407517,4120.712945155099
7728.513335489389,4205.231846595128
7523.211656144656,4287.760301758647
7384.406862254005,4380.969894023819
7260.539604891992,4510.563923196981
9613.423633495493,3987.7022634047953
8027.883072356473,4166.578151533641
7113.497412204489,4324.7720656847
6657.608926103501,4429.114147812422
6389.375985609488,4544.553895633854
6183.70812839999,4656.622381545091
6044.574388529861,4779.483858390142
5920.387725530096,4947.657174758546
8960.231244564306,4238.360705079428
7374.665781359272,4486.934708173781
6460.249730690478,4706.449013685143
6004.33314617777,4851.115488267887
5736.071724681441,4999.449362354952
5530.370868341167,5141.697963545786
5391.2095083162485,5292.004749245434
5266.99435080487,5493.20337230408
