pred_total_time,pred_average_power
288.67674604999996,3168.6038718021946
339.41303767797376,3415.8804355885713
201.16134476793954,3241.1827046527333
278.1099383011316,3548.1800163868593
172.61815383729837,3334.162525122879
256.92923358735567,3744.542084956879
234.46161005,3290.2664368267388
368.01813830213996,3487.4379301775593
175.92723988516187,3350.8651070858937
294.96234565889654,3630.205268472398
157.67380808613294,3437.2550387505435
263.6650580732631,3803.2628307252107
148.74551533009185,3536.0975245069076
248.93174404598915,4116.111074570235
206.43292438157565,3523.381342691312
405.82067041437165,3628.19568302974
168.95847545844427,3597.241228807919
311.52079358929154,3820.57394478196
157.2103014137222,3748.928932926326
