Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power
ResV1_50,B,max,max,17,out,1.58875,
ResV1_50,G,max,max,0,in,11.0487,2591.2221158471157
ResV1_50,G,max,max,0,task,13.5072,2974.4588307315585
ResV1_50,G,max,max,1,task,14.4076,3581.692990511172
ResV1_50,G,max,max,2,task,13.1513,3504.8848003848007
ResV1_50,G,max,max,3,task,8.3414,3311.398749398749
ResV1_50,G,max,max,4,task,15.7123,3492.287739838577
ResV1_50,G,max,max,5,task,11.4071,3500.7339958021776
ResV1_50,G,max,max,6,task,11.3347,3425.860528360528
ResV1_50,G,max,max,7,task,8.354,3242.6341991341988
ResV1_50,G,max,max,8,task,25.2914,3260.0568627450975
ResV1_50,G,max,max,9,task,16.7989,3279.7285413446934
ResV1_50,G,max,max,10,task,16.6314,3254.1405091121
ResV1_50,G,max,max,11,task,17.1052,3216.676953097408
ResV1_50,G,max,max,12,task,17.0499,3212.4398581216765
ResV1_50,G,max,max,13,task,9.7299,3088.3636691591237
ResV1_50,G,max,max,14,task,44.9308,3281.023339708651
ResV1_50,G,max,max,15,task,27.8116,3438.7386677216123
ResV1_50,G,max,max,16,task,31.1224,3362.4404803400744
ResV1_50,G,max,max,17,task,2.0766,2830.447640165812
ResV1_50,G,max,max,17,out,2.32445,
ResV1_50,L,max,max,0,in,29.9852,2289.019144435811
ResV1_50,L,max,max,0,task,39.3038,3011.339863839864
ResV1_50,L,max,max,1,task,43.0814,2934.6071274404603
ResV1_50,L,max,max,2,task,38.4575,3138.231046731047
ResV1_50,L,max,max,3,task,19.9626,3182.1553947329808
ResV1_50,L,max,max,4,task,42.9647,3272.0766077885755
ResV1_50,L,max,max,5,task,29.6668,3240.582462155321
ResV1_50,L,max,max,6,task,29.5128,3301.1765175869737
ResV1_50,L,max,max,7,task,17.0517,3303.9763872491158
ResV1_50,L,max,max,8,task,46.8299,3317.4573965231075
ResV1_50,L,max,max,9,task,35.4231,3296.676370227653
ResV1_50,L,max,max,10,task,35.3953,3251.178294306703
ResV1_50,L,max,max,11,task,35.4238,3184.2876809330414
ResV1_50,L,max,max,12,task,35.3389,3205.544585025513
ResV1_50,L,max,max,13,task,16.433,3295.582690541781
ResV1_50,L,max,max,14,task,49.2004,3232.405554834168
ResV1_50,L,max,max,15,task,36.3303,3228.7771905197455
ResV1_50,L,max,max,16,task,38.5033,3210.1031985727286
ResV1_50,L,max,max,17,task,3.4554,2828.0248233646075
ResV1_50,L,max,max,17,out,2.2339,
